cik,company_name,form_type,filing_date,filename,accession_number
0000100826,UNION ELECTRIC CO,S-3,1994-03-04,edgar/data/100826/0000950131-94-000280.txt,0000950131-94-000280
0000100852,SELIGMAN INCOME FUND INC,NSAR-B,1994-03-02,edgar/data/100852/0000100852-94-000004.txt,0000100852-94-000004
0000100858,UNION LIGHT HEAT & POWER CO,10-K,1994-03-16,edgar/data/100858/0000100858-94-000001.txt,0000100858-94-000001
0000100880,UNION OIL CO OF CALIFORNIA,10-K,1994-03-31,edgar/data/100880/0000898430-94-000244.txt,0000898430-94-000244
0000100880,UNION OIL CO OF CALIFORNIA,424B2,1994-02-22,edgar/data/100880/0000898430-94-000132.txt,0000898430-94-000132
0000100880,UNION OIL CO OF CALIFORNIA,424B3,1994-03-18,edgar/data/100880/0000898430-94-000183.txt,0000898430-94-000183
0000100880,UNION OIL CO OF CALIFORNIA,424B5,1994-02-02,edgar/data/100880/0000898430-94-000062.txt,0000898430-94-000062
0000100880,UNION OIL CO OF CALIFORNIA,8-K,1994-03-02,edgar/data/100880/0000716039-94-000008.txt,0000716039-94-000008
0000100885,UNION PACIFIC CORP,10-K,1994-03-29,edgar/data/100885/0000100885-94-000006.txt,0000100885-94-000006
0000100885,UNION PACIFIC CORP,11-K,1994-02-15,edgar/data/100885/0000100885-94-000003.txt,0000100885-94-000003
0000100885,UNION PACIFIC CORP,424B2,1994-01-20,edgar/data/100885/0000950123-94-000184.txt,0000950123-94-000184
0000100885,UNION PACIFIC CORP,424B2,1994-03-10,edgar/data/100885/0000950123-94-000481.txt,0000950123-94-000481
0000100885,UNION PACIFIC CORP,8-K,1994-01-20,edgar/data/100885/0000100885-94-000001.txt,0000100885-94-000001
0000100885,UNION PACIFIC CORP,8-K,1994-03-09,edgar/data/100885/0000100885-94-000004.txt,0000100885-94-000004
0000100885,UNION PACIFIC CORP,DEF 14A,1994-03-22,edgar/data/100885/0000950109-94-000520.txt,0000950109-94-000520
0000100885,UNION PACIFIC CORP,S-3,1994-03-11,edgar/data/100885/0000950123-94-000488.txt,0000950123-94-000488
0000100885,UNION PACIFIC CORP,S-8,1994-02-15,edgar/data/100885/0000100885-94-000002.txt,0000100885-94-000002
0000100885,UNION PACIFIC CORP,SC 13D,1994-03-11,edgar/data/100885/0000950172-94-000045.txt,0000950172-94-000045
0000100893,UNION PLANTERS CORP,10-K,1994-03-28,edgar/data/100893/0000950144-94-000717.txt,0000950144-94-000717
0000100893,UNION PLANTERS CORP,8-K/A,1994-02-24,edgar/data/100893/0000950144-94-000515.txt,0000950144-94-000515
0000100893,UNION PLANTERS CORP,8-K,1994-01-13,edgar/data/100893/0000950144-94-000039.txt,0000950144-94-000039
0000100893,UNION PLANTERS CORP,8-K,1994-01-13,edgar/data/100893/0000950144-94-000045.txt,0000950144-94-000045
0000100893,UNION PLANTERS CORP,8-K,1994-01-20,edgar/data/100893/0000950144-94-000089.txt,0000950144-94-000089
0000100893,UNION PLANTERS CORP,8-K,1994-02-18,edgar/data/100893/0000950144-94-000468.txt,0000950144-94-000468
0000100893,UNION PLANTERS CORP,DEF 14A,1994-03-18,edgar/data/100893/0000950144-94-000633.txt,0000950144-94-000633
0000100893,UNION PLANTERS CORP,S-4/A,1994-01-18,edgar/data/100893/0000950144-94-000061.txt,0000950144-94-000061
0000100893,UNION PLANTERS CORP,S-4,1994-01-13,edgar/data/100893/0000950144-94-000036.txt,0000950144-94-000036
0000100893,UNION PLANTERS CORP,S-4,1994-01-21,edgar/data/100893/0000950144-94-000092.txt,0000950144-94-000092
0000100893,UNION PLANTERS CORP,SC 13G/A,1994-02-15,edgar/data/100893/0000950109-94-000265.txt,0000950109-94-000265
0000100923,UNION TANK CAR CO,10-K,1994-03-14,edgar/data/100923/0000950131-94-000317.txt,0000950131-94-000317
0000100923,UNION TANK CAR CO,424B1,1994-02-25,edgar/data/100923/0000950124-94-000392.txt,0000950124-94-000392
0000101001,UNITED AIR LINES INC,10-K,1994-03-14,edgar/data/101001/0000101001-94-000006.txt,0000101001-94-000006
0000101001,UNITED AIR LINES INC,8-K,1994-02-04,edgar/data/101001/0000950172-94-000015.txt,0000950172-94-000015
0000101001,UNITED AIR LINES INC,8-K,1994-03-29,edgar/data/101001/0000950172-94-000051.txt,0000950172-94-000051
0000101001,UNITED AIR LINES INC,8-K,1994-03-29,edgar/data/101001/0000950172-94-000055.txt,0000950172-94-000055
0000101063,CHIQUITA BRANDS INTERNATIONAL INC,10-K,1994-03-31,edgar/data/101063/0000101063-94-000015.txt,0000101063-94-000015
0000101063,CHIQUITA BRANDS INTERNATIONAL INC,424B2,1994-02-01,edgar/data/101063/0000950152-94-000059.txt,0000950152-94-000059
0000101063,CHIQUITA BRANDS INTERNATIONAL INC,424B2,1994-02-01,edgar/data/101063/0000950152-94-000060.txt,0000950152-94-000060
0000101063,CHIQUITA BRANDS INTERNATIONAL INC,424B2,1994-02-09,edgar/data/101063/0000950152-94-000079.txt,0000950152-94-000079
0000101063,CHIQUITA BRANDS INTERNATIONAL INC,424B2,1994-02-09,edgar/data/101063/0000950152-94-000080.txt,0000950152-94-000080
0000101063,CHIQUITA BRANDS INTERNATIONAL INC,424B3,1994-02-01,edgar/data/101063/0000909789-94-000008.txt,0000909789-94-000008
0000101063,CHIQUITA BRANDS INTERNATIONAL INC,8-A12B/A,1994-03-04,edgar/data/101063/0000909789-94-000012.txt,0000909789-94-000012
0000101063,CHIQUITA BRANDS INTERNATIONAL INC,8-A12B,1994-02-10,edgar/data/101063/0000950152-94-000095.txt,0000950152-94-000095
0000101063,CHIQUITA BRANDS INTERNATIONAL INC,8-K,1994-01-24,edgar/data/101063/0000950152-94-000041.txt,0000950152-94-000041
0000101063,CHIQUITA BRANDS INTERNATIONAL INC,8-K,1994-01-31,edgar/data/101063/0000950152-94-000056.txt,0000950152-94-000056
0000101063,CHIQUITA BRANDS INTERNATIONAL INC,8-K,1994-02-09,edgar/data/101063/0000950152-94-000084.txt,0000950152-94-000084
0000101063,CHIQUITA BRANDS INTERNATIONAL INC,8-K,1994-03-04,edgar/data/101063/0000101063-94-000007.txt,0000101063-94-000007
0000101063,CHIQUITA BRANDS INTERNATIONAL INC,PRE 14A,1994-03-28,edgar/data/101063/0000101063-94-000011.txt,0000101063-94-000011
0000101063,CHIQUITA BRANDS INTERNATIONAL INC,S-3/A,1994-01-24,edgar/data/101063/0000950152-94-000040.txt,0000950152-94-000040
0000101063,CHIQUITA BRANDS INTERNATIONAL INC,S-3/A,1994-01-28,edgar/data/101063/0000950152-94-000054.txt,0000950152-94-000054
0000101063,CHIQUITA BRANDS INTERNATIONAL INC,S-3,1994-01-24,edgar/data/101063/0000950152-94-000039.txt,0000950152-94-000039
0000101105,UNITED CITIES GAS CO,DEF 14A,1994-03-31,edgar/data/101105/0000950144-94-000788.txt,0000950144-94-000788
0000101105,UNITED CITIES GAS CO,PRE 14A,1994-03-16,edgar/data/101105/0000950144-94-000616.txt,0000950144-94-000616
0000101105,UNITED CITIES GAS CO,SC 13G,1994-03-25,edgar/data/101105/0000950152-94-000307.txt,0000950152-94-000307
0000101122,UNITED INTERNATIONAL GROWTH FUND INC,N-30D,1994-03-01,edgar/data/101122/0000101122-94-000002.txt,0000101122-94-000002
0000101122,UNITED INTERNATIONAL GROWTH FUND INC,NSAR-A,1994-02-28,edgar/data/101122/0000101122-94-000001.txt,0000101122-94-000001
0000101185,UNITED RETIREMENT SHARES INC,N-30D,1994-03-01,edgar/data/101185/0000101185-94-000002.txt,0000101185-94-000002
0000101185,UNITED RETIREMENT SHARES INC,NSAR-A,1994-02-28,edgar/data/101185/0000101185-94-000001.txt,0000101185-94-000001
0000101265,UNITED ILLUMINATING CO,10-K,1994-02-18,edgar/data/101265/0000101265-94-000004.txt,0000101265-94-000004
0000101265,UNITED ILLUMINATING CO,SC 13G/A,1994-02-11,edgar/data/101265/0000950109-94-000213.txt,0000950109-94-000213
0000101265,UNITED ILLUMINATING CO,SC 13G/A,1994-03-15,edgar/data/101265/0000766524-94-000120.txt,0000766524-94-000120
0000101265,UNITED ILLUMINATING CO,SC 13G,1994-01-31,edgar/data/101265/0000766524-94-000080.txt,0000766524-94-000080
0000101265,UNITED ILLUMINATING CO,U-3A-2,1994-02-25,edgar/data/101265/0000101265-94-000006.txt,0000101265-94-000006
0000101269,UNITED INCOME INVESTMENT PROGRAMS,24F-2NT,1994-02-24,edgar/data/101269/0000892250-94-000003.txt,0000892250-94-000003
0000101281,UNITED INNS INC,10-Q,1994-02-23,edgar/data/101281/0000912057-94-000642.txt,0000912057-94-000642
0000101281,UNITED INNS INC,NT 10-Q,1994-02-14,edgar/data/101281/0000912057-94-000478.txt,0000912057-94-000478
0000101320,UJB FINANCIAL CORP /NJ/,10-K,1994-03-30,edgar/data/101320/0000950123-94-000650.txt,0000950123-94-000650
0000101320,UJB FINANCIAL CORP /NJ/,8-K,1994-03-18,edgar/data/101320/0000950123-94-000540.txt,0000950123-94-000540
0000101320,UJB FINANCIAL CORP /NJ/,DEF 14A,1994-03-15,edgar/data/101320/0000950123-94-000496.txt,0000950123-94-000496
0000101320,UJB FINANCIAL CORP /NJ/,DEFA14A,1994-03-22,edgar/data/101320/0000950130-94-000441.txt,0000950130-94-000441
0000101320,UJB FINANCIAL CORP /NJ/,PRE 14A,1994-02-22,edgar/data/101320/0000950123-94-000398.txt,0000950123-94-000398
0000101320,UJB FINANCIAL CORP /NJ/,S-4,1994-03-21,edgar/data/101320/0000950109-94-000511.txt,0000950109-94-000511
0000101357,UNITED MERCHANTS & MANUFACTURERS INC /NEW/,10-Q,1994-02-14,edgar/data/101357/0000101357-94-000002.txt,0000101357-94-000002
0000101382,UNITED MISSOURI BANCSHARES INC,10-K,1994-03-18,edgar/data/101382/0000950124-94-000528.txt,0000950124-94-000528
0000101382,UNITED MISSOURI BANCSHARES INC,DEF 14A,1994-03-09,edgar/data/101382/0000950131-94-000295.txt,0000950131-94-000295
0000101382,UNITED MISSOURI BANCSHARES INC,PRE 14A,1994-02-15,edgar/data/101382/0000950131-94-000213.txt,0000950131-94-000213
0000101382,UNITED MISSOURI BANCSHARES INC,PRER14A,1994-02-16,edgar/data/101382/0000912480-94-000007.txt,0000912480-94-000007
0000101382,UNITED MISSOURI BANCSHARES INC,SC 13G/A,1994-02-14,edgar/data/101382/0000912480-94-000004.txt,0000912480-94-000004
0000101382,UNITED MISSOURI BANCSHARES INC,SC 13G/A,1994-02-14,edgar/data/101382/0000912480-94-000006.txt,0000912480-94-000006
0000101640,U S HOME CORP /DE/,10-K,1994-02-25,edgar/data/101640/0000950129-94-000110.txt,0000950129-94-000110
0000101640,U S HOME CORP /DE/,DEF 14A,1994-02-25,edgar/data/101640/0000950129-94-000112.txt,0000950129-94-000112
0000101640,U S HOME CORP /DE/,PRE 14A,1994-02-11,edgar/data/101640/0000101640-94-000004.txt,0000101640-94-000004
0000101679,UNITED STATES LEASING INTERNATIONAL INC,10-K,1994-03-29,edgar/data/101679/0000950149-94-000071.txt,0000950149-94-000071
0000101771,UNITED STATES SHOE CORP,SC 13G,1994-02-10,edgar/data/101771/0000729057-94-000080.txt,0000729057-94-000080
0000101771,UNITED STATES SHOE CORP,SC 13G,1994-02-11,edgar/data/101771/0000064782-94-000120.txt,0000064782-94-000120
0000101778,USX CORP,10-K/A,1994-03-15,edgar/data/101778/0000950128-94-000053.txt,0000950128-94-000053
0000101778,USX CORP,10-K,1994-03-15,edgar/data/101778/0000950128-94-000051.txt,0000950128-94-000051
0000101778,USX CORP,424B2,1994-01-27,edgar/data/101778/0000950109-94-000084.txt,0000950109-94-000084
0000101778,USX CORP,424B2,1994-02-02,edgar/data/101778/0000950132-94-000019.txt,0000950132-94-000019
0000101778,USX CORP,424B3,1994-02-07,edgar/data/101778/0000950132-94-000034.txt,0000950132-94-000034
0000101778,USX CORP,424B3,1994-02-07,edgar/data/101778/0000950132-94-000037.txt,0000950132-94-000037
0000101778,USX CORP,424B5,1994-02-25,edgar/data/101778/0000950128-94-000043.txt,0000950128-94-000043
0000101778,USX CORP,8-K,1994-01-25,edgar/data/101778/0000950128-94-000001.txt,0000950128-94-000001
0000101778,USX CORP,8-K,1994-02-01,edgar/data/101778/0000950132-94-000017.txt,0000950132-94-000017
0000101778,USX CORP,8-K,1994-02-14,edgar/data/101778/0000950128-94-000009.txt,0000950128-94-000009
0000101778,USX CORP,8-K,1994-02-25,edgar/data/101778/0000950128-94-000044.txt,0000950128-94-000044
0000101778,USX CORP,8-K,1994-03-09,edgar/data/101778/0000950132-94-000066.txt,0000950132-94-000066
0000101778,USX CORP,DEF 14A,1994-03-18,edgar/data/101778/0000950128-94-000056.txt,0000950128-94-000056
0000101778,USX CORP,S-3/A,1994-01-05,edgar/data/101778/0000950132-94-000004.txt,0000950132-94-000004
0000101778,USX CORP,S-3/A,1994-02-22,edgar/data/101778/0000950128-94-000039.txt,0000950128-94-000039
0000101778,USX CORP,S-3,1994-03-31,edgar/data/101778/0000950128-94-000069.txt,0000950128-94-000069
0000101778,USX CORP,S-8,1994-03-31,edgar/data/101778/0000101778-94-000005.txt,0000101778-94-000005
0000101778,USX CORP,S-8,1994-03-31,edgar/data/101778/0000101778-94-000006.txt,0000101778-94-000006
0000101778,USX CORP,SC 13G/A,1994-02-14,edgar/data/101778/0000759277-94-000091.txt,0000759277-94-000091
0000101778,USX CORP,SC 13G/A,1994-02-25,edgar/data/101778/0000315066-94-001033.txt,0000315066-94-001033
0000101788,UNITED STATES SURGICAL CORP,DEF 14A,1994-03-30,edgar/data/101788/0000950123-94-000659.txt,0000950123-94-000659
0000101829,UNITED TECHNOLOGIES CORP /DE/,10-K,1994-03-31,edgar/data/101829/0000101829-94-000019.txt,0000101829-94-000019
0000101829,UNITED TECHNOLOGIES CORP /DE/,8-K,1994-01-24,edgar/data/101829/0000101829-94-000002.txt,0000101829-94-000002
0000101829,UNITED TECHNOLOGIES CORP /DE/,DEF 14A,1994-03-11,edgar/data/101829/0000101829-94-000012.txt,0000101829-94-000012
0000101829,UNITED TECHNOLOGIES CORP /DE/,SC 13G/A,1994-02-11,edgar/data/101829/0000950150-94-000313.txt,0000950150-94-000313
0000101829,UNITED TECHNOLOGIES CORP /DE/,SC 13G,1994-02-14,edgar/data/101829/0000009749-94-000049.txt,0000009749-94-000049
0000101830,SPRINT CORP,10-K,1994-03-15,edgar/data/101830/0000101830-94-000006.txt,0000101830-94-000006
0000101830,SPRINT CORP,DEF 14A,1994-03-10,edgar/data/101830/0000950131-94-000298.txt,0000950131-94-000298
0000101830,SPRINT CORP,SC 13D/A,1994-02-18,edgar/data/101830/0000101830-94-000003.txt,0000101830-94-000003
0000101839,UNITED TELEPHONE CO OF OHIO,10-K,1994-03-30,edgar/data/101839/0000101839-94-000002.txt,0000101839-94-000002
0000101841,UNITED TELEPHONE CO OF PENNSYLVANIA,10-K,1994-03-25,edgar/data/101841/0000101841-94-000017.txt,0000101841-94-000017
0000101841,UNITED TELEPHONE CO OF PENNSYLVANIA,15-12G,1994-01-25,edgar/data/101841/0000101841-94-000009.txt,0000101841-94-000009
0000101841,UNITED TELEPHONE CO OF PENNSYLVANIA,15-15D,1994-01-25,edgar/data/101841/0000101841-94-000010.txt,0000101841-94-000010
0000101868,UNITED VANGUARD FUND INC,497,1994-01-05,edgar/data/101868/0000101868-94-000001.txt,0000101868-94-000001
0000101869,UNITED VANGUARD INVESTMENT PROGRAMS PFAS UNITED VANGUARD FUN,485BPOS,1994-01-10,edgar/data/101869/0000101869-94-000001.txt,0000101869-94-000001
0000101869,UNITED VANGUARD INVESTMENT PROGRAMS PFAS UNITED VANGUARD FUN,497,1994-01-18,edgar/data/101869/0000101869-94-000002.txt,0000101869-94-000002
0000101880,CRESTAR FINANCIAL CORP,10-K,1994-03-22,edgar/data/101880/0000950109-94-000521.txt,0000950109-94-000521
0000101880,CRESTAR FINANCIAL CORP,8-K,1994-03-10,edgar/data/101880/0000950118-94-000042.txt,0000950118-94-000042
0000101880,CRESTAR FINANCIAL CORP,DEF 14A,1994-03-21,edgar/data/101880/0000950118-94-000052.txt,0000950118-94-000052
0000101880,CRESTAR FINANCIAL CORP,S-4/A,1994-03-21,edgar/data/101880/0000950118-94-000051.txt,0000950118-94-000051
0000101880,CRESTAR FINANCIAL CORP,S-4,1994-02-15,edgar/data/101880/0000950118-94-000019.txt,0000950118-94-000019
0000101929,UNIVAR CORP,10-Q,1994-01-13,edgar/data/101929/0000101929-94-000002.txt,0000101929-94-000002
0000102037,UNIVERSAL CORP /VA/,10-Q,1994-02-11,edgar/data/102037/0000950118-94-000014.txt,0000950118-94-000014
0000102237,UPJOHN CO,10-K,1994-03-30,edgar/data/102237/0000102237-94-000004.txt,0000102237-94-000004
0000102237,UPJOHN CO,SC 13G/A,1994-02-17,edgar/data/102237/0000093748-94-000064.txt,0000093748-94-000064
0000102379,URS CORP /NEW/,10-K,1994-01-28,edgar/data/102379/0000889810-94-000002.txt,0000889810-94-000002
0000102379,URS CORP /NEW/,10-Q,1994-03-16,edgar/data/102379/0000889810-94-000007.txt,0000889810-94-000007
0000102379,URS CORP /NEW/,DEF 14A,1994-02-11,edgar/data/102379/0000889810-94-000005.txt,0000889810-94-000005
0000102379,URS CORP /NEW/,SC 13D/A,1994-03-31,edgar/data/102379/0000950109-94-000615.txt,0000950109-94-000615
0000102379,URS CORP /NEW/,SC 13G/A,1994-02-01,edgar/data/102379/0000950112-94-000252.txt,0000950112-94-000252
0000102401,USAA MUTUAL FUND INC,NSAR-AT,1994-03-21,edgar/data/102401/0000102401-94-000001.txt,0000102401-94-000001
0000102420,USLIFE CORP,10-K,1994-03-23,edgar/data/102420/0000102420-94-000002.txt,0000102420-94-000002
0000102420,USLIFE CORP,SC 13G/A,1994-02-14,edgar/data/102420/0000315066-94-000620.txt,0000315066-94-000620
0000102695,VALLEY INDUSTRIES INC,SC 13G/A,1994-02-11,edgar/data/102695/0000950114-94-000021.txt,0000950114-94-000021
0000102695,VALLEY INDUSTRIES INC,SC 13G/A,1994-03-09,edgar/data/102695/0000950114-94-000037.txt,0000950114-94-000037
0000102710,VALLEY RESOURCES INC /RI/,SC 13G/A,1994-02-09,edgar/data/102710/0000064782-94-000064.txt,0000064782-94-000064
0000102729,VALMONT INDUSTRIES INC,DEF 14A,1994-03-25,edgar/data/102729/0000102729-94-000003.txt,0000102729-94-000003
0000102741,VALSPAR CORP,10-Q,1994-03-14,edgar/data/102741/0000897101-94-000021.txt,0000897101-94-000021
0000102741,VALSPAR CORP,8-K/A,1994-03-07,edgar/data/102741/0000897101-94-000019.txt,0000897101-94-000019
0000102741,VALSPAR CORP,8-K,1994-03-07,edgar/data/102741/0000897101-94-000018.txt,0000897101-94-000018
0000102741,VALSPAR CORP,DEF 14A,1994-01-21,edgar/data/102741/0000897101-94-000009.txt,0000897101-94-000009
0000102741,VALSPAR CORP,DEFA14A,1994-01-21,edgar/data/102741/0000897101-94-000010.txt,0000897101-94-000010
0000102741,VALSPAR CORP,SC 13G/A,1994-02-14,edgar/data/102741/0000897101-94-000013.txt,0000897101-94-000013
0000102822,EATON VANCE INVESTORS TRUST,NSAR-B,1994-03-29,edgar/data/102822/0000102822-94-000001.txt,0000102822-94-000001
0000102993,VARCO INTERNATIONAL INC,SC 13G,1994-02-14,edgar/data/102993/0000315066-94-000626.txt,0000315066-94-000626
0000103071,VARLEN CORP,SC 13G/A,1994-02-14,edgar/data/103071/0000315066-94-000629.txt,0000315066-94-000629
0000103096,TRC COMPANIES INC /DE/,SC 13G,1994-02-14,edgar/data/103096/0000315066-94-000571.txt,0000315066-94-000571
0000103379,V F CORP /PA/,10-K,1994-03-24,edgar/data/103379/0000893220-94-000173.txt,0000893220-94-000173
0000103379,V F CORP /PA/,8-K,1994-02-02,edgar/data/103379/0000893220-94-000035.txt,0000893220-94-000035
0000103379,V F CORP /PA/,DEF 14A,1994-03-17,edgar/data/103379/0000893220-94-000163.txt,0000893220-94-000163
0000103379,V F CORP /PA/,SC 13G/A,1994-02-14,edgar/data/103379/0000950128-94-000032.txt,0000950128-94-000032
0000103392,CONTINENTAL CAN CO INC /DE/,10-K,1994-03-24,edgar/data/103392/0000950130-94-000471.txt,0000950130-94-000471
0000103730,VISHAY INTERTECHNOLOGY INC,10-K,1994-03-31,edgar/data/103730/0000950116-94-000038.txt,0000950116-94-000038
0000103730,VISHAY INTERTECHNOLOGY INC,PRE 14A,1994-03-31,edgar/data/103730/0000950116-94-000037.txt,0000950116-94-000037
0000103730,VISHAY INTERTECHNOLOGY INC,SC 13G,1994-02-14,edgar/data/103730/0000820027-94-000085.txt,0000820027-94-000085
0000103872,VOLT INFORMATION SCIENCES INC,10-Q,1994-03-10,edgar/data/103872/0000950123-94-000474.txt,0000950123-94-000474
0000103973,VULCAN MATERIALS CO,10-K,1994-03-30,edgar/data/103973/0000103973-94-000013.txt,0000103973-94-000013
0000103973,VULCAN MATERIALS CO,8-K,1994-01-25,edgar/data/103973/0000103973-94-000002.txt,0000103973-94-000002
0000103973,VULCAN MATERIALS CO,8-K,1994-03-31,edgar/data/103973/0000103973-94-000014.txt,0000103973-94-000014
0000103973,VULCAN MATERIALS CO,S-3/A,1994-02-03,edgar/data/103973/0000103973-94-000009.txt,0000103973-94-000009
0000103973,VULCAN MATERIALS CO,S-3,1994-01-27,edgar/data/103973/0000103973-94-000006.txt,0000103973-94-000006
0000103973,VULCAN MATERIALS CO,SC 13G/A,1994-02-14,edgar/data/103973/0000950109-94-000234.txt,0000950109-94-000234
0000103973,VULCAN MATERIALS CO,SC 13G,1994-02-10,edgar/data/103973/0000912057-94-000340.txt,0000912057-94-000340
0000104030,WACKENHUT CORP,DEF 14A,1994-03-24,edgar/data/104030/0000912057-94-001026.txt,0000912057-94-001026
