cik,company_name,form_type,filing_date,filename,accession_number
0000100517,UAL CORP /DE/,S-4,1994-04-12,edgar/data/100517/0000950109-94-000669.txt,0000950109-94-000669
0000100517,UAL CORP /DE/,SC 13E3,1994-04-12,edgar/data/100517/0000950109-94-000674.txt,0000950109-94-000674
0000100517,UAL CORP /DE/,SC 13G/A,1994-04-07,edgar/data/100517/0000315066-94-001103.txt,0000315066-94-001103
0000100517,UAL CORP /DE/,SC 13G/A,1994-06-09,edgar/data/100517/0000315066-94-001280.txt,0000315066-94-001280
0000100517,UAL CORP /DE/,SC 13G,1994-04-08,edgar/data/100517/0000888002-94-000108.txt,0000888002-94-000108
0000100726,UNIFI INC,10-Q,1994-05-05,edgar/data/100726/0000100726-94-000009.txt,0000100726-94-000009
0000100726,UNIFI INC,S-8,1994-05-25,edgar/data/100726/0000906601-94-000003.txt,0000906601-94-000003
0000100783,UNION CAMP CORP,10-K/A,1994-06-28,edgar/data/100783/0000950117-94-000148.txt,0000950117-94-000148
0000100783,UNION CAMP CORP,10-Q,1994-05-13,edgar/data/100783/0000950117-94-000124.txt,0000950117-94-000124
0000100783,UNION CAMP CORP,424B3,1994-04-29,edgar/data/100783/0000950117-94-000100.txt,0000950117-94-000100
0000100783,UNION CAMP CORP,424B3,1994-04-29,edgar/data/100783/0000950117-94-000101.txt,0000950117-94-000101
0000100783,UNION CAMP CORP,S-8,1994-06-28,edgar/data/100783/0000950127-94-000021.txt,0000950127-94-000021
0000100790,UNION CARBIDE CHEMICALS & PLASTICS CO INC,8-B12B,1994-05-02,edgar/data/100790/0000950162-94-000437.txt,0000950162-94-000437
0000100790,UNION CARBIDE CHEMICALS & PLASTICS CO INC,S-3DPOS,1994-05-02,edgar/data/100790/0000100790-94-000012.txt,0000100790-94-000012
0000100790,UNION CARBIDE CHEMICALS & PLASTICS CO INC,S-8 POS,1994-05-02,edgar/data/100790/0000100790-94-000011.txt,0000100790-94-000011
0000100790,UNION CARBIDE CHEMICALS & PLASTICS CO INC,S-8 POS,1994-05-02,edgar/data/100790/0000100790-94-000013.txt,0000100790-94-000013
0000100790,UNION CARBIDE CHEMICALS & PLASTICS CO INC,S-8 POS,1994-05-02,edgar/data/100790/0000100790-94-000014.txt,0000100790-94-000014
0000100790,UNION CARBIDE CORP /NEW/,10-Q,1994-05-12,edgar/data/100790/0000100790-94-000018.txt,0000100790-94-000018
0000100790,UNION CARBIDE CORP /NEW/,11-K/A,1994-06-27,edgar/data/100790/0000100790-94-000023.txt,0000100790-94-000023
0000100790,UNION CARBIDE CORP /NEW/,POS AM,1994-05-26,edgar/data/100790/0000100790-94-000020.txt,0000100790-94-000020
0000100790,UNION CARBIDE CORP /NEW/,S-8,1994-05-10,edgar/data/100790/0000100790-94-000017.txt,0000100790-94-000017
0000100826,UNION ELECTRIC CO,10-Q,1994-05-11,edgar/data/100826/0000950131-94-000615.txt,0000950131-94-000615
0000100826,UNION ELECTRIC CO,11-K,1994-06-28,edgar/data/100826/0000950131-94-001044.txt,0000950131-94-001044
0000100858,UNION LIGHT HEAT & POWER CO,10-Q,1994-05-12,edgar/data/100858/0000100858-94-000002.txt,0000100858-94-000002
0000100880,UNION OIL CO OF CALIFORNIA,10-K/A,1994-06-28,edgar/data/100880/0000716039-94-000033.txt,0000716039-94-000033
0000100880,UNION OIL CO OF CALIFORNIA,10-Q,1994-05-11,edgar/data/100880/0000716039-94-000023.txt,0000716039-94-000023
0000100880,UNION OIL CO OF CALIFORNIA,424B3,1994-04-08,edgar/data/100880/0000898430-94-000263.txt,0000898430-94-000263
0000100880,UNION OIL CO OF CALIFORNIA,424B3,1994-04-08,edgar/data/100880/0000898430-94-000265.txt,0000898430-94-000265
0000100880,UNION OIL CO OF CALIFORNIA,424B3,1994-04-13,edgar/data/100880/0000898430-94-000274.txt,0000898430-94-000274
0000100880,UNION OIL CO OF CALIFORNIA,424B3,1994-04-20,edgar/data/100880/0000898430-94-000286.txt,0000898430-94-000286
0000100880,UNION OIL CO OF CALIFORNIA,424B3,1994-04-20,edgar/data/100880/0000898430-94-000287.txt,0000898430-94-000287
0000100880,UNION OIL CO OF CALIFORNIA,8-K,1994-06-27,edgar/data/100880/0000716039-94-000029.txt,0000716039-94-000029
0000100880,UNION OIL CO OF CALIFORNIA,8-K,1994-06-28,edgar/data/100880/0000716039-94-000037.txt,0000716039-94-000037
0000100885,UNION PACIFIC CORP,10-K/A,1994-06-28,edgar/data/100885/0000100885-94-000015.txt,0000100885-94-000015
0000100885,UNION PACIFIC CORP,10-Q,1994-05-12,edgar/data/100885/0000100885-94-000013.txt,0000100885-94-000013
0000100885,UNION PACIFIC CORP,424B5,1994-06-09,edgar/data/100885/0000950123-94-001032.txt,0000950123-94-001032
0000100893,UNION PLANTERS CORP,10-Q/A,1994-05-16,edgar/data/100893/0000950144-94-001085.txt,0000950144-94-001085
0000100893,UNION PLANTERS CORP,10-Q,1994-05-13,edgar/data/100893/0000950144-94-001069.txt,0000950144-94-001069
0000100893,UNION PLANTERS CORP,424B1,1994-05-19,edgar/data/100893/0000950144-94-001114.txt,0000950144-94-001114
0000100893,UNION PLANTERS CORP,424B4,1994-05-06,edgar/data/100893/0000950144-94-000981.txt,0000950144-94-000981
0000100893,UNION PLANTERS CORP,8-K,1994-04-21,edgar/data/100893/0000950144-94-000874.txt,0000950144-94-000874
0000100893,UNION PLANTERS CORP,8-K,1994-04-21,edgar/data/100893/0000950144-94-000875.txt,0000950144-94-000875
0000100893,UNION PLANTERS CORP,8-K,1994-05-04,edgar/data/100893/0000950144-94-000952.txt,0000950144-94-000952
0000100893,UNION PLANTERS CORP,8-K,1994-05-24,edgar/data/100893/0000950144-94-001129.txt,0000950144-94-001129
0000100893,UNION PLANTERS CORP,8-K,1994-05-27,edgar/data/100893/0000950144-94-001144.txt,0000950144-94-001144
0000100893,UNION PLANTERS CORP,S-4,1994-04-22,edgar/data/100893/0000950144-94-000892.txt,0000950144-94-000892
0000100893,UNION PLANTERS CORP,S-4,1994-05-09,edgar/data/100893/0000950144-94-000988.txt,0000950144-94-000988
0000100893,UNION PLANTERS CORP,S-4,1994-06-03,edgar/data/100893/0000950144-94-001170.txt,0000950144-94-001170
0000100923,UNION TANK CAR CO,10-Q,1994-05-09,edgar/data/100923/0000950131-94-000604.txt,0000950131-94-000604
0000101001,UNITED AIR LINES INC,10-Q/A,1994-05-16,edgar/data/101001/0000101001-94-000017.txt,0000101001-94-000017
0000101001,UNITED AIR LINES INC,10-Q,1994-05-13,edgar/data/101001/0000101001-94-000014.txt,0000101001-94-000014
0000101001,UNITED AIR LINES INC,8-K,1994-04-22,edgar/data/101001/0000950131-94-000548.txt,0000950131-94-000548
0000101001,UNITED AIR LINES INC,8-K,1994-04-28,edgar/data/101001/0000101001-94-000009.txt,0000101001-94-000009
0000101001,UNITED AIR LINES INC,8-K,1994-05-03,edgar/data/101001/0000101001-94-000011.txt,0000101001-94-000011
0000101001,UNITED AIR LINES INC,8-K,1994-06-03,edgar/data/101001/0000950109-94-000940.txt,0000950109-94-000940
0000101001,UNITED AIR LINES INC,8-K,1994-06-10,edgar/data/101001/0000899243-94-000179.txt,0000899243-94-000179
0000101001,UNITED AIR LINES INC,8-K,1994-06-30,edgar/data/101001/0000950109-94-001133.txt,0000950109-94-001133
0000101001,UNITED AIR LINES INC,DEF13E3/A,1994-06-15,edgar/data/101001/0000950109-94-000990.txt,0000950109-94-000990
0000101001,UNITED AIR LINES INC,PRE13E3/A,1994-04-21,edgar/data/101001/0000950109-94-000706.txt,0000950109-94-000706
0000101001,UNITED AIR LINES INC,S-3/A,1994-06-10,edgar/data/101001/0000950130-94-000878.txt,0000950130-94-000878
0000101001,UNITED AIR LINES INC,S-3,1994-05-27,edgar/data/101001/0000950130-94-000827.txt,0000950130-94-000827
0000101001,UNITED AIR LINES INC,S-4/A,1994-04-21,edgar/data/101001/0000950109-94-000704.txt,0000950109-94-000704
0000101001,UNITED AIR LINES INC,S-4/A,1994-05-27,edgar/data/101001/0000950109-94-000917.txt,0000950109-94-000917
0000101001,UNITED AIR LINES INC,S-4/A,1994-06-10,edgar/data/101001/0000950109-94-000975.txt,0000950109-94-000975
0000101001,UNITED AIR LINES INC,S-4,1994-04-12,edgar/data/101001/0000950109-94-000669.txt,0000950109-94-000669
0000101001,UNITED AIR LINES INC,SC 13E3,1994-04-12,edgar/data/101001/0000950109-94-000674.txt,0000950109-94-000674
0000101063,CHIQUITA BRANDS INTERNATIONAL INC,10-K/A,1994-06-29,edgar/data/101063/0000101063-94-000030.txt,0000101063-94-000030
0000101063,CHIQUITA BRANDS INTERNATIONAL INC,10-Q,1994-05-16,edgar/data/101063/0000101063-94-000019.txt,0000101063-94-000019
0000101063,CHIQUITA BRANDS INTERNATIONAL INC,DEF 14A,1994-04-11,edgar/data/101063/0000101063-94-000016.txt,0000101063-94-000016
0000101063,CHIQUITA BRANDS INTERNATIONAL INC,S-8,1994-06-07,edgar/data/101063/0000101063-94-000023.txt,0000101063-94-000023
0000101063,CHIQUITA BRANDS INTERNATIONAL INC,SC 13G,1994-04-07,edgar/data/101063/0000315066-94-001080.txt,0000315066-94-001080
0000101105,UNITED CITIES GAS CO,10-Q,1994-05-12,edgar/data/101105/0000950144-94-001032.txt,0000950144-94-001032
0000101105,UNITED CITIES GAS CO,S-3,1994-06-22,edgar/data/101105/0000950144-94-001252.txt,0000950144-94-001252
0000101124,UNITED CONTINENTAL INCOME FUND INC,24F-2NT,1994-05-24,edgar/data/101124/0000883622-94-000003.txt,0000883622-94-000003
0000101124,UNITED CONTINENTAL INCOME FUND INC,485BPOS,1994-06-29,edgar/data/101124/0000101124-94-000004.txt,0000101124-94-000004
0000101124,UNITED CONTINENTAL INCOME FUND INC,N-30D,1994-05-27,edgar/data/101124/0000101124-94-000003.txt,0000101124-94-000003
0000101124,UNITED CONTINENTAL INCOME FUND INC,NSAR-B,1994-05-25,edgar/data/101124/0000101124-94-000001.txt,0000101124-94-000001
0000101265,UNITED ILLUMINATING CO,10-Q,1994-05-13,edgar/data/101265/0000101265-94-000011.txt,0000101265-94-000011
0000101265,UNITED ILLUMINATING CO,DEF 14A,1994-04-08,edgar/data/101265/0000950109-94-000648.txt,0000950109-94-000648
0000101265,UNITED ILLUMINATING CO,S-3DPOS,1994-05-20,edgar/data/101265/0000950109-94-000883.txt,0000950109-94-000883
0000101265,UNITED ILLUMINATING CO,U-3A-2/A,1994-04-12,edgar/data/101265/0000101265-94-000008.txt,0000101265-94-000008
0000101269,UNITED INCOME INVESTMENT PROGRAMS,485BPOS,1994-04-14,edgar/data/101269/0000101269-94-000002.txt,0000101269-94-000002
0000101269,UNITED INCOME INVESTMENT PROGRAMS,497,1994-04-19,edgar/data/101269/0000101269-94-000003.txt,0000101269-94-000003
0000101271,UNITED INDUSTRIAL CORP /DE/,10-Q,1994-05-13,edgar/data/101271/0000909518-94-000090.txt,0000909518-94-000090
0000101271,UNITED INDUSTRIAL CORP /DE/,DEF 14A,1994-04-01,edgar/data/101271/0000950167-94-000020.txt,0000950167-94-000020
0000101271,UNITED INDUSTRIAL CORP /DE/,S-8,1994-05-31,edgar/data/101271/0000909518-94-000101.txt,0000909518-94-000101
0000101281,UNITED INNS INC,10-Q,1994-05-16,edgar/data/101281/0000912057-94-001767.txt,0000912057-94-001767
0000101281,UNITED INNS INC,SC 13D/A,1994-06-06,edgar/data/101281/0000807249-94-000059.txt,0000807249-94-000059
0000101320,UJB FINANCIAL CORP /NJ/,10-Q,1994-05-16,edgar/data/101320/0000101320-94-000003.txt,0000101320-94-000003
0000101320,UJB FINANCIAL CORP /NJ/,8-K,1994-06-08,edgar/data/101320/0000950130-94-000866.txt,0000950130-94-000866
0000101320,UJB FINANCIAL CORP /NJ/,S-4/A,1994-04-27,edgar/data/101320/0000950109-94-000734.txt,0000950109-94-000734
0000101320,UJB FINANCIAL CORP /NJ/,S-4/A,1994-05-04,edgar/data/101320/0000950109-94-000768.txt,0000950109-94-000768
0000101320,UJB FINANCIAL CORP /NJ/,S-4/A,1994-05-04,edgar/data/101320/0000950109-94-000776.txt,0000950109-94-000776
0000101357,UNITED MERCHANTS & MANUFACTURERS INC /NEW/,10-Q,1994-05-13,edgar/data/101357/0000101357-94-000003.txt,0000101357-94-000003
0000101382,UNITED MISSOURI BANCSHARES INC,10-Q,1994-05-12,edgar/data/101382/0000101382-94-000004.txt,0000101382-94-000004
0000101382,UNITED MISSOURI BANCSHARES INC,8-K,1994-04-26,edgar/data/101382/0000912480-94-000016.txt,0000912480-94-000016
0000101640,U S HOME CORP /DE/,10-Q,1994-05-02,edgar/data/101640/0000101640-94-000008.txt,0000101640-94-000008
0000101640,U S HOME CORP /DE/,S-8,1994-04-06,edgar/data/101640/0000101640-94-000006.txt,0000101640-94-000006
0000101640,U S HOME CORP /DE/,SC 13D/A,1994-05-20,edgar/data/101640/0000950148-94-000281.txt,0000950148-94-000281
0000101679,UNITED STATES LEASING INTERNATIONAL INC,10-Q,1994-05-13,edgar/data/101679/0000101679-94-000002.txt,0000101679-94-000002
0000101679,UNITED STATES LEASING INTERNATIONAL INC,424B2,1994-06-24,edgar/data/101679/0000101679-94-000003.txt,0000101679-94-000003
0000101679,UNITED STATES LEASING INTERNATIONAL INC,424B2,1994-06-24,edgar/data/101679/0000101679-94-000004.txt,0000101679-94-000004
0000101679,UNITED STATES LEASING INTERNATIONAL INC,424B2,1994-06-27,edgar/data/101679/0000101679-94-000005.txt,0000101679-94-000005
0000101679,UNITED STATES LEASING INTERNATIONAL INC,424B2,1994-06-27,edgar/data/101679/0000101679-94-000006.txt,0000101679-94-000006
0000101679,UNITED STATES LEASING INTERNATIONAL INC,424B2,1994-06-27,edgar/data/101679/0000101679-94-000007.txt,0000101679-94-000007
0000101771,UNITED STATES SHOE CORP,10-K,1994-04-28,edgar/data/101771/0000912057-94-001499.txt,0000912057-94-001499
0000101771,UNITED STATES SHOE CORP,10-Q,1994-06-10,edgar/data/101771/0000912057-94-002026.txt,0000912057-94-002026
0000101771,UNITED STATES SHOE CORP,DEF 14A,1994-04-22,edgar/data/101771/0000950152-94-000426.txt,0000950152-94-000426
0000101771,UNITED STATES SHOE CORP,S-8,1994-06-24,edgar/data/101771/0000950152-94-000626.txt,0000950152-94-000626
0000101771,UNITED STATES SHOE CORP,SC 13G,1994-05-06,edgar/data/101771/0000315066-94-001162.txt,0000315066-94-001162
0000101778,USX CORP,10-Q,1994-05-12,edgar/data/101778/0000101778-94-000008.txt,0000101778-94-000008
0000101778,USX CORP,424B3,1994-05-02,edgar/data/101778/0000950128-94-000087.txt,0000950128-94-000087
0000101778,USX CORP,424B5,1994-04-26,edgar/data/101778/0000950128-94-000084.txt,0000950128-94-000084
0000101778,USX CORP,8-K,1994-04-26,edgar/data/101778/0000950128-94-000083.txt,0000950128-94-000083
0000101778,USX CORP,S-8,1994-06-28,edgar/data/101778/0000101778-94-000009.txt,0000101778-94-000009
0000101778,USX CORP,SC 13G/A,1994-06-09,edgar/data/101778/0000315066-94-001281.txt,0000315066-94-001281
0000101778,USX CORP,SC 13G,1994-05-03,edgar/data/101778/0000729057-94-000104.txt,0000729057-94-000104
0000101788,UNITED STATES SURGICAL CORP,10-Q,1994-04-27,edgar/data/101788/0000950123-94-000823.txt,0000950123-94-000823
0000101788,UNITED STATES SURGICAL CORP,S-3/A,1994-06-24,edgar/data/101788/0000950123-94-001080.txt,0000950123-94-001080
0000101788,UNITED STATES SURGICAL CORP,S-3,1994-04-27,edgar/data/101788/0000950123-94-000822.txt,0000950123-94-000822
0000101788,UNITED STATES SURGICAL CORP,S-8,1994-05-26,edgar/data/101788/0000950123-94-000981.txt,0000950123-94-000981
0000101788,UNITED STATES SURGICAL CORP,S-8,1994-05-26,edgar/data/101788/0000950123-94-000982.txt,0000950123-94-000982
0000101829,UNITED TECHNOLOGIES CORP /DE/,10-Q,1994-05-04,edgar/data/101829/0000101829-94-000022.txt,0000101829-94-000022
0000101829,UNITED TECHNOLOGIES CORP /DE/,11-K,1994-05-20,edgar/data/101829/0000101829-94-000033.txt,0000101829-94-000033
0000101829,UNITED TECHNOLOGIES CORP /DE/,11-K,1994-05-23,edgar/data/101829/0000101829-94-000034.txt,0000101829-94-000034
0000101829,UNITED TECHNOLOGIES CORP /DE/,11-K,1994-05-23,edgar/data/101829/0000101829-94-000035.txt,0000101829-94-000035
0000101829,UNITED TECHNOLOGIES CORP /DE/,424B3,1994-05-06,edgar/data/101829/0000101829-94-000024.txt,0000101829-94-000024
0000101829,UNITED TECHNOLOGIES CORP /DE/,424B3,1994-05-06,edgar/data/101829/0000101829-94-000025.txt,0000101829-94-000025
0000101829,UNITED TECHNOLOGIES CORP /DE/,424B3,1994-05-06,edgar/data/101829/0000101829-94-000026.txt,0000101829-94-000026
0000101829,UNITED TECHNOLOGIES CORP /DE/,424B3,1994-05-06,edgar/data/101829/0000101829-94-000027.txt,0000101829-94-000027
0000101829,UNITED TECHNOLOGIES CORP /DE/,424B3,1994-05-06,edgar/data/101829/0000101829-94-000028.txt,0000101829-94-000028
0000101830,SPRINT CORP,10-Q,1994-05-13,edgar/data/101830/0000101830-94-000014.txt,0000101830-94-000014
0000101830,SPRINT CORP,11-K/A,1994-06-28,edgar/data/101830/0000101830-94-000024.txt,0000101830-94-000024
0000101830,SPRINT CORP,11-K,1994-06-28,edgar/data/101830/0000101830-94-000025.txt,0000101830-94-000025
0000101830,SPRINT CORP,11-K,1994-06-29,edgar/data/101830/0000101830-94-000029.txt,0000101830-94-000029
0000101830,SPRINT CORP,11-K,1994-06-29,edgar/data/101830/0000101830-94-000030.txt,0000101830-94-000030
0000101830,SPRINT CORP,8-K,1994-05-17,edgar/data/101830/0000101830-94-000015.txt,0000101830-94-000015
0000101830,SPRINT CORP,8-K,1994-06-07,edgar/data/101830/0000101830-94-000021.txt,0000101830-94-000021
0000101830,SPRINT CORP,8-K,1994-06-08,edgar/data/101830/0000101830-94-000022.txt,0000101830-94-000022
0000101830,SPRINT CORP,8-K,1994-06-14,edgar/data/101830/0000101830-94-000023.txt,0000101830-94-000023
0000101830,SPRINT CORP,S-8,1994-05-18,edgar/data/101830/0000101830-94-000017.txt,0000101830-94-000017
0000101830,SPRINT CORP,SC 13D,1994-05-11,edgar/data/101830/0000101830-94-000010.txt,0000101830-94-000010
0000101839,UNITED TELEPHONE CO OF OHIO,10-Q,1994-05-13,edgar/data/101839/0000101839-94-000006.txt,0000101839-94-000006
0000101868,UNITED VANGUARD FUND INC,N-30D,1994-05-26,edgar/data/101868/0000101868-94-000003.txt,0000101868-94-000003
0000101868,UNITED VANGUARD FUND INC,NSAR-A,1994-05-25,edgar/data/101868/0000101868-94-000002.txt,0000101868-94-000002
0000101869,UNITED VANGUARD INVESTMENT PROGRAMS PFAS UNITED VANGUARD FUN,485BPOS,1994-04-13,edgar/data/101869/0000101269-94-000001.txt,0000101269-94-000001
0000101869,UNITED VANGUARD INVESTMENT PROGRAMS PFAS UNITED VANGUARD FUN,AW,1994-04-15,edgar/data/101869/0000101869-94-000003.txt,0000101869-94-000003
0000101880,CRESTAR FINANCIAL CORP,10-K/A,1994-06-30,edgar/data/101880/0000950109-94-001114.txt,0000950109-94-001114
0000101880,CRESTAR FINANCIAL CORP,10-Q,1994-05-13,edgar/data/101880/0000950109-94-000836.txt,0000950109-94-000836
0000101929,UNIVAR CORP,10-K/A,1994-06-29,edgar/data/101929/0000101929-94-000017.txt,0000101929-94-000017
0000101929,UNIVAR CORP,10-K,1994-05-27,edgar/data/101929/0000101929-94-000008.txt,0000101929-94-000008
0000101929,UNIVAR CORP,10-Q,1994-06-28,edgar/data/101929/0000101929-94-000016.txt,0000101929-94-000016
0000101929,UNIVAR CORP,8-K,1994-05-13,edgar/data/101929/0000101929-94-000005.txt,0000101929-94-000005
0000101929,UNIVAR CORP,8-K,1994-05-19,edgar/data/101929/0000101929-94-000006.txt,0000101929-94-000006
0000101929,UNIVAR CORP,DEFA14A,1994-06-28,edgar/data/101929/0000101929-94-000014.txt,0000101929-94-000014
0000101929,UNIVAR CORP,S-8,1994-05-31,edgar/data/101929/0000101929-94-000009.txt,0000101929-94-000009
0000101929,UNIVAR CORP,S-8,1994-05-31,edgar/data/101929/0000101929-94-000010.txt,0000101929-94-000010
0000101929,UNIVAR CORP,SC 13D/A,1994-05-16,edgar/data/101929/0000950124-94-001022.txt,0000950124-94-001022
0000102037,UNIVERSAL CORP /VA/,10-Q,1994-05-12,edgar/data/102037/0000916641-94-000012.txt,0000916641-94-000012
0000102037,UNIVERSAL CORP /VA/,11-K,1994-06-15,edgar/data/102037/0000916641-94-000038.txt,0000916641-94-000038
0000102212,UNIVEST CORP OF PENNSYLVANIA,10-Q,1994-05-10,edgar/data/102212/0000102212-94-000003.txt,0000102212-94-000003
0000102237,UPJOHN CO,10-Q,1994-05-12,edgar/data/102237/0000102237-94-000019.txt,0000102237-94-000019
0000102237,UPJOHN CO,DEF 14A,1994-04-11,edgar/data/102237/0000102237-94-000009.txt,0000102237-94-000009
0000102379,URS CORP /NEW/,10-Q,1994-06-14,edgar/data/102379/0000889810-94-000010.txt,0000889810-94-000010
0000102379,URS CORP /NEW/,SC 13G/A,1994-06-09,edgar/data/102379/0000914185-94-000038.txt,0000914185-94-000038
0000102379,URS CORP /NEW/,SC 13G/A,1994-06-13,edgar/data/102379/0000906344-94-000023.txt,0000906344-94-000023
